ptl,etal,energyl,ptj,etaj,energyj,massj,mjj,rjj,rjl,met,n21_1,n21_2,n32_1,n32_2,infl,drfl
258.532,1.02827,407.685,226.641,1.48197,526.616,46.7478,234.703,1.20981,3.10452,1108.78,0.15025,0.192371,0.177994,0.346271,399.672,0.777059
268.187,0.507248,303.435,347.587,0.893524,501.786,77.1317,476.687,3.58077,3.10186,285.671,0.257925,0.4247,0.688857,0.785075,330.121,1.53151
155.573,-1.2288,288.57,169.177,-0.887936,243.268,37.4498,637.112,2.23549,0.414875,813.267,0.382235,0.423666,0.376957,0.625478,691.38,2.5755
263.159,0.0598391,263.631,157.418,0.167037,161.302,23.2403,228.804,1.70626,0.267455,105.732,0.0363195,0.132092,0.262686,0.305686,214.788,1.48944
241.545,0.602243,286.688,141.715,-0.245705,147.384,20.0467,183.032,1.29575,0.966043,199.471,0,0.165164,0.021448,0.619533,131.733,0.813664
157.951,1.63114,418.997,114.089,1.65144,308.594,11.0104,77.3451,0.657028,2.81409,601.91,0.191704,0.267769,0.300738,0.527555,109.254,0.9817
256.666,1.70034,726.167,258.643,0.588807,305.38,19.0116,364.939,0.930048,1.11178,698.322,0.280634,0.35833,0.462637,0.48236,1099.05,2.77473
135.041,1.44476,302.266,154.111,0.462808,171.481,13.9518,87.3825,0.821861,2.74283,786.893,0.1308,0.596543,0.540483,0.647457,118.7,1.3396
171.797,0.844001,236.705,300.613,-0.595961,358.914,48.6958,379.412,2.47671,1.51124,66.6664,0.0943932,0.592462,0.698421,0.717675,0.937668,0.00546832
180.16,-1.13789,309.935,255.052,-2.04445,1002.05,28.9333,550.962,1.79064,2.77165,1661.12,0.127724,0.285814,0.287865,0.604772,190.668,1.38108
112.691,-1.94483,402.052,183.864,0.427384,201.713,17.9436,276.006,2.3155,3.93252,462.156,0.170721,0.247947,0.195077,0.476961,428.124,3.16966
215.409,1.19279,387.697,229.332,-1.31073,456.657,20.4589,127.203,0.821807,2.52025,1229.9,0.131679,0.541391,0.380237,0.737402,702.94,1.52404
304.714,0.827445,415.117,233.515,1.33178,475.093,43.7113,298.897,2.35174,2.88921,368.456,0.173708,0.365514,0.487716,0.664532,279.259,2.81065
122.317,-1.88284,411.248,154.715,-1.38742,329.411,14.4063,328.671,2.86396,0.77934,1275.87,0.240724,0.458152,0.497118,0.694982,214.507,1.5752
126.41,0.40724,137.038,179.901,1.20498,327.902,22.9785,142.668,2.47403,0.825611,2090.46,0.375186,0.439865,0.468724,0.92874,91.0962,1.00152
638.306,-0.338557,675.239,893.166,-1.50378,2109.44,69.47,340.463,0.79179,3.32586,685.386,0,0.280951,0.459504,0.607354,211.982,1.29965
238.039,-1.69804,672.015,610.729,0.565849,715.743,81.0461,773.138,2.51418,3.41112,227.423,0.397922,0.432789,0.260865,0.43932,582.493,1.59342
387.63,-0.870642,544.064,315.767,0.876461,447.192,44.0628,205.205,1.24848,1.7475,97.4107,0.20663,0.252019,0.459787,0.494543,373.858,0.695567
176.474,2.35396,937.271,363.966,-0.154252,370.724,42.2876,471.331,2.30666,2.50837,2151.72,0.205351,0.247356,0.298419,0.490677,258.152,2.81959
177.709,-1.60779,461.341,224.589,-1.62808,594.952,32.1346,97.2837,0.630067,0.133008,1081.25,0.183172,0.305988,0.256168,0.298502,788.472,1.5099
282.579,0.673669,349.162,403.974,1.06584,661.14,82.3246,337.436,2.97562,2.89942,754.74,0,0.171013,0.240919,0.629344,111.595,2.15822
165.702,-1.02042,259.722,117.65,0.103855,118.9,12.0738,147.575,1.92522,1.38249,167.329,0.268873,0.504883,0.694523,0.781075,318.842,3.48064
239.154,-1.8184,756.234,885.805,-0.547733,1022.46,29.5668,674.267,0.277692,1.27232,534.856,0.324314,0.34356,0.363055,0.587694,163.106,0.978363
98.9009,-1.65288,267.699,302.135,-1.0264,480.423,66.8047,283.956,2.02196,0.865431,572.464,0.195981,0.382739,0.141137,0.629291,134.569,1.47134
336.787,0.207541,344.066,252.739,1.3972,545.404,58.3859,377.279,1.70713,3.34123,1072.78,0.0451906,0.167117,0.394312,0.420792,110.402,2.192
136.49,0.0560781,136.705,227.707,0.125257,229.983,14.974,326.318,0.429697,2.6324,322.695,0.104608,0.234483,0.209118,0.474364,127.766,2.55734
131.001,0.0670691,131.296,257.581,1.3855,547.974,33.0908,587.196,3.70585,3.27558,589.452,0.500235,0.665171,0.234648,0.419738,130.347,1.08721
134.158,-1.94417,478.336,195.56,-1.87209,651.202,23.181,414.189,3.35666,0.614634,1463.46,0.462725,0.521577,0.338663,0.626549,112.862,1.34409
465.056,-0.257591,480.571,878.078,-0.299189,923.163,100.542,1310.9,3.11219,0.167576,1782.96,0.247693,0.458116,0.356398,0.505711,284.337,0.922328
331.263,-0.333104,349.812,262.366,0.896499,375.514,18.6235,414.944,2.39872,1.24741,699.043,0.436139,0.47049,0.301388,0.684029,335.759,2.47541
151.145,-1.81319,475.584,196.941,-1.35984,409.294,18.473,414.164,1.22215,2.24461,1054.91,0.592999,0.641193,0.642114,0.841431,345.765,2.19062
361.576,1.45933,819.955,442.588,-0.356484,472.041,31.2039,589.262,2.45976,2.02522,593.71,0,0.22797,0.634507,0.699739,1341.86,3.30307
249.485,0.461419,276.518,212.285,2.12385,901.257,39.576,304.661,2.69177,3.38231,940.784,0.256664,0.537407,0.37703,0.43114,145.519,1.56289
147.42,-1.99145,550.075,131.46,0.721497,167.885,15.2875,181.394,2.3446,2.74674,59.793,0.0987671,0.477938,0.388688,0.399596,431.592,3.08056
137.508,0.678805,170.424,133.091,-1.28841,260.066,13.6333,83.9302,0.995963,3.46546,598.175,0.0634226,0.495763,0.0456753,0.64984,192.063,1.50981
174.312,-0.995741,268.108,142.511,-0.336087,150.832,7.69788,73.3705,0.93625,2.88234,565.484,0.314115,0.758288,0.696839,0.742358,155.694,0.279536
162.008,-1.28088,314.102,228.857,1.5802,579.611,21.2027,299.698,2.34233,2.87024,1040.94,0.493909,0.545199,0.407292,0.414532,118.682,1.69316
271.274,0.446085,298.715,421.885,0.0376913,427.146,64.9129,745.664,2.75144,0.421781,678.701,0.349032,0.437266,0.538236,0.575351,134.189,1.24658
125.473,-0.242555,129.182,332.667,0.160187,337.959,26.1778,466.55,2.72578,2.47804,49.7515,0.145803,0.240468,0.46531,0.615258,108.541,1.58109
137.561,-0.667564,169.368,364.295,-1.63178,967.67,37.6235,343.72,2.94719,1.00575,957.552,0.102725,0.641278,0.298773,0.433848,67.6016,0.997985
239.569,1.94912,858.247,424.055,-0.944026,631.483,71.1043,597.809,1.05186,3.7745,935.523,0.286337,0.341736,0.469602,0.567466,233.873,2.70787
178.875,-0.563501,208.034,288.259,0.55289,337.14,49.7365,627.993,2.49982,2.35374,828.759,0.175944,0.512502,0.578194,0.718986,304.998,2.41321
237.154,1.67915,657.808,265.811,1.76857,802.416,30.8497,226.249,2.13516,0.175334,1832.59,0.408206,0.555814,0.176102,0.591344,393.91,4.08381
145.891,1.06484,236.719,163.612,-0.39821,177.411,15.2267,195.983,2.46874,1.46763,379.28,0.439745,0.666576,0.268092,0.551191,523.368,0.709367
182.974,0.00551604,182.976,314.955,1.0362,499.953,15.1427,222.283,2.53088,1.13912,693.409,0.185732,0.571993,0.540947,0.779492,164.822,1.47011
172.049,0.822401,233.586,160.449,0.223339,164.852,11.2688,117.37,1.18637,3.15585,453.661,0.427382,0.457519,0.287411,0.44915,189.364,0.652662
459.786,0.102148,462.187,410.523,1.34443,847.449,105.214,518.367,1.29889,1.43546,160.321,0.154984,0.188668,0.748461,0.776566,456.905,1.64425
149.835,-0.0990335,150.571,126.462,1.62799,334.819,14.8347,74.3651,0.876271,3.28269,242.554,0.384095,0.790325,0.456947,0.643353,150.179,2.2043
245.585,0.159471,248.714,162.102,0.754039,211.031,16.1676,264.155,1.81022,2.26322,613.513,0.47913,0.592714,0.5799,0.732001,337.875,2.26593
191.916,0.614883,229.353,221.888,0.651931,272.223,28.4279,341.701,2.03102,1.15171,781.627,0.333176,0.467588,0.0577716,0.4925,197.537,1.10435
121.572,-0.850004,168.199,403.027,0.178306,410.997,35.6205,627.126,2.44278,1.10465,1986.42,0.242289,0.582935,0.602827,0.717924,971.109,2.49238
190.283,-0.803376,255.063,391.881,-1.40487,849.721,73.4828,731.31,1.58019,0.607159,870.886,0.526611,0.603496,0.291533,0.784939,207.73,0.993603
246.905,0.365668,263.597,322.998,-2.02044,1241.49,72.3771,518.257,2.61611,3.74683,1118.56,0.0996613,0.417734,0,0.541021,89.3023,0.906152
179.712,0.18654,182.848,605.136,-0.177895,620.935,87.5161,1339.01,3.16059,0.395222,1886.71,0.137351,0.151845,0.0491117,0.326351,205.453,2.77464
172.861,-1.93566,611.318,178.536,1.97104,653.442,17.2156,721.925,2.6926,1.49868,897.67,0.234317,0.436149,0.0980682,0.645092,1321.72,3.39461
139.648,-0.511456,158.315,155.674,-0.870081,218.86,13.9932,81.8835,0.528927,0.371096,310.328,0.145488,0.255529,0.00837766,0.785911,31.4169,0.0397979
328.471,0.492613,369.138,221.116,1.02922,349.301,15.9213,513.468,2.64378,2.97401,780.596,0.369276,0.465223,0.383959,0.521505,211.236,1.8371
291.621,-0.524401,332.645,542.784,0.139279,548.485,21.6615,781.935,1.88348,2.48007,316.309,0.176939,0.869855,0.659568,0.783558,611.24,1.17855
151.274,-0.596891,179.032,272.069,0.259889,284.742,44.0875,435.856,2.23778,0.95564,192.842,0.286879,0.3479,0.486483,0.656627,433.818,0.591247
143.384,-0.33967,151.735,357.771,1.05067,575.517,40.5025,684.884,2.62774,3.42485,1001.35,0.308839,0.498732,0.253422,0.572332,123.411,1.22825
103.588,0.561522,120.353,390.175,-0.195484,402.811,64.2493,776.873,0.560827,3.2163,689.973,0.115394,0.210112,0.299698,0.706062,254.569,2.60526
201.995,0.538451,231.992,257.837,1.88594,869.571,13.8974,341.957,1.39031,2.80133,1467.6,0.10676,0.470424,0.475321,0.818269,405.946,2.35854
130.755,1.05623,210.729,207.474,1.41663,453.352,20.4538,475.822,1.60018,1.55979,26.5502,0.392982,0.540409,0.616674,0.632263,254.784,2.80897
194.956,-1.51888,466.534,130.878,0.181209,133.912,15.3286,146.541,1.62769,3.08966,535.022,0.223157,0.231869,0,0.568427,432.782,0.422323
166.938,0.966614,251.192,184.828,0.703201,232.965,15.6243,323.738,0.730659,2.02578,183.253,0.109928,0.416751,0,0.268984,244.403,0.639988
127.665,-1.71755,367.062,192.66,-1.60744,500.22,15.0866,297.251,1.96091,2.40208,1702.53,0.0755122,0.158786,0.273956,0.663414,108.721,1.4546
107.984,-1.11756,182.734,226.812,-0.881875,321.024,9.77679,335.236,1.97244,1.20934,1299.81,0,0.233503,0.157147,0.162146,318.534,3.14487
218.523,-0.536412,250.723,320.51,-1.15541,560.627,38.1008,522.262,2.72898,0.733606,504.454,0.395064,0.397389,0.542294,0.54476,91.1981,0.804524
366.113,-0.348227,388.536,441.286,1.11089,743.429,31.6047,568.01,2.90972,3.07219,169.872,0.369241,0.55362,0.439861,0.633324,372.519,2.62177
212.427,1.95401,764.596,412.191,-0.394803,445.399,24.3169,416.546,1.68304,2.38743,593.796,0.24069,0.499228,0.32741,0.844111,369.064,2.62453
116.901,-1.14532,202.33,223.839,-0.824409,304.642,14.1797,277.369,0.87611,2.96289,393.348,0,0.258416,0.282318,0.374353,154.071,1.25638
231.697,-0.80717,311.363,283.226,-0.0455973,284.095,18.0528,189.122,0.633125,2.82914,321.051,0.0197054,0.170564,0,0.212551,16.259,0.0109557
183.507,0.619691,219.884,188.728,1.18667,338.318,15.6941,179.599,2.04629,3.05372,1372.4,0.0944795,0.341824,0.478253,0.53077,475.655,2.87706
172.544,-0.459218,191.059,178.797,-1.60175,462.055,20.8182,325.246,2.46865,3.02701,458.363,0.0709377,0.620819,0.488051,0.666225,51.0378,0.475133
108.389,-0.994088,166.503,445.889,-1.09239,744.228,84.0589,631.627,1.32167,0.115737,1206.7,0.118829,0.806402,0.341165,0.751361,199.262,1.44175
171.877,-1.84243,556.051,184.26,-1.0758,302.356,21.7261,83.2029,0.722345,3.19582,923.196,0.195926,0.199619,0,0.771278,12.9338,0.00547588
265.189,-1.83449,851.476,309.266,0.37257,332.415,30.8548,93.3165,0.774536,3.72835,573.068,0.274949,0.31369,0.221107,0.580266,407.953,3.06843
137.077,-0.820491,185.865,164.832,-1.60048,425.508,20.0636,173.039,1.21791,0.780579,353.294,0.269157,0.322662,0.187235,0.680449,92.8259,1.29674
294.615,-1.26517,563.579,299.517,-1.76901,904.699,38.6283,412.226,3.82842,0.518177,1364.31,0.263519,0.592693,0.530758,0.568121,241.524,1.82843
177.773,-2.10723,741.938,198.239,-1.44275,443.322,18.7553,121.701,1.42681,0.671845,1822.29,0.575375,0.592778,0.728056,0.760437,123.992,1.63507
374.124,-0.60181,443.942,302.269,1.09543,503.315,28.596,527.294,1.85157,3.22452,1519.74,0.0319649,0.323194,0.281919,0.418131,576.663,3.41618
133.562,1.06643,216.986,142.592,0.810648,192.165,6.13738,98.1013,0.957258,2.72007,300.754,0.268064,0.610943,0.541957,0.751528,183.117,0.641352
260.383,-0.167149,264.029,401.014,1.28024,777.367,21.9419,721.765,2.5063,3.12151,2550.29,0.245611,0.651571,0.189039,0.484976,188.143,1.39565
226.301,1.29673,444.766,172.096,-0.624957,207.062,10.1688,71.5996,2.53422,3.6267,298.374,0.175063,0.359216,0.37405,0.722189,643.009,3.69231
192.264,0.0804231,192.886,165.495,1.27528,319.475,9.70578,468.051,2.65732,1.30214,358.747,0.543562,0.565739,0.457894,0.627807,212.061,1.64464
243.474,0.0337551,243.612,310.779,-0.151885,316.092,32.9446,87.5727,0.649262,0.326979,690.102,0.260873,0.272026,0.274423,0.375029,162.729,2.2447
145.603,0.86091,202.976,129.345,-0.143884,131.264,12.3076,375.233,1.0892,1.03345,511.624,0,0.392651,0.659814,0.861125,30.7645,2.95917
176.084,0.495642,198.159,399.456,0.769757,525.656,44.5977,713.331,1.85005,2.43355,854.91,0.324968,0.371703,0.411587,0.483995,935.724,3.12041
167.904,-0.717222,212.972,100.382,-0.379444,109.06,17.1945,183.62,2.07564,2.50402,460.826,0.298933,0.563619,0.197258,0.710479,292.897,2.8214
228.329,-0.19807,232.823,301.508,0.55176,349.491,25.2214,383.84,2.05704,2.95359,363.962,0.117401,0.513669,0.50244,0.861793,204.64,1.74705
146.835,-1.33664,298.732,186.903,-1.21435,343.859,30.5368,224.273,1.70442,2.7604,618.44,0.519334,0.566956,0.291532,0.622944,202.932,3.11546
205.46,0.469991,228.573,177.068,0.349202,188.923,18.9134,512.331,3.26208,2.97884,621.749,0.0914636,0.173829,0.356015,0.422731,322.559,3.06839
194.428,-0.472458,216.535,169.314,1.10444,284.123,18.6444,410.892,2.65571,1.61923,1510.59,0.49904,0.522033,0.509013,0.689699,297.166,2.32103
174.791,1.3035,345.541,329.768,1.11341,556.372,14.6221,924.811,1.95151,2.12599,499.82,0.153592,0.161501,0.427379,0.845327,693.191,2.62193
388.053,0.761759,506.193,294.413,-1.29211,578.067,44.7383,312.173,1.36582,2.05388,544.112,0.48041,0.510613,0.182324,0.4103,302.901,2.73862
129.304,-0.00338334,129.305,122.725,-1.9546,442.238,15.2146,87.5639,1.06557,3.39365,285.366,0.0855482,0.253162,0.138163,0.567985,209.875,1.67813
133.76,-2.03198,519.009,247.228,-1.04661,396.768,32.2364,317.23,4.03416,0.997439,1202.12,0.424705,0.873169,0.187771,0.551409,24.5508,0.0195758
393.805,-1.20405,715.459,432.52,-0.997988,671.832,85.3224,1849.8,1.89131,2.98662,745.659,0.00248668,0.177674,0,0.410183,275.335,1.96494
243.463,-1.31691,486.905,176.045,0.0358599,177.879,24.6837,343.108,1.7713,1.37729,643.559,0.22737,0.299339,0.534152,0.535973,519.284,3.83315
128.218,1.56231,319.228,250.253,0.348186,267.234,29.715,409.511,3.58602,1.24896,920.877,0.495117,0.649555,0.308059,0.44807,145.961,1.64725
137.167,-0.24328,141.246,399.236,0.13965,414.137,94.8227,377.638,2.90214,2.85999,425.02,0,0.131232,0.739866,0.905277,272.318,3.09337
218.97,-1.23613,408.683,337.929,-0.24214,348.534,21.273,267.426,1.43606,0.995378,1009.17,0.15245,0.405694,0.148828,0.268125,1201.24,1.85185
196.806,-0.0510816,197.063,165.455,0.501998,187.913,20.9322,73.9971,0.79919,0.582219,57.7173,0.0647834,0.652662,0.573997,0.80269,207.54,0.61342
183.558,0.683188,228.088,59.8112,0.651504,73.3161,7.21508,73.1886,1.61476,1.87839,276.547,0,0.45207,0.481609,0.758057,84.7005,1.02226
164.815,1.20525,299.734,214.428,1.64552,577.208,29.6507,384.571,1.71337,3.10282,1085.69,0.200518,0.549758,0.579583,0.673226,252.826,1.90088
113.879,-0.656105,139.282,188.654,-1.3616,392.645,17.0381,544.202,2.74916,3.09071,381.676,0,0.250514,0.560668,0.8123,262.746,2.18473
84.1822,2.36186,450.581,816.911,-0.653717,998.231,30.3931,1241.67,3.04858,3.37774,774.276,0.197858,0.294459,0.584418,0.75469,229.343,2.02033
179.57,-1.49351,419.949,68.0894,-0.325137,73.8246,17.5008,51.1898,0.639067,3.19021,263.959,0.37708,0.447361,0.203624,0.569001,386.876,3.31736
154.745,0.556226,179.307,160.329,0.274312,168.756,28.1023,111.091,0.892138,0.375034,659.632,0.153758,0.35738,0.179285,0.511645,184.983,2.80481
204.186,-2.26442,993.309,222.581,-1.66238,608.959,37.3137,279.054,2.30507,0.648925,941.861,0.167048,0.39608,0.155508,0.346989,442.795,1.70931
159.619,-0.767059,208.925,393.48,1.70587,1120.7,61.3538,529.883,1.57965,2.54726,1121.4,0.249993,0.390894,0.478452,0.487815,262.863,2.08595
197.234,-1.38364,418.141,476.315,0.653497,587.723,83.9698,389.692,2.69164,2.11158,900.48,0.264294,0.29026,0.462964,0.532564,602.199,2.55387
664.803,-0.934696,976.976,412.199,0.51221,468.128,24.926,903.159,2.28292,1.49143,1116.62,0.145904,0.353482,0.208525,0.58751,722.691,2.8133
161.823,-0.00426418,161.824,186.461,-1.18917,334.973,16.0518,479.678,3.0389,1.29905,238.01,0.338102,0.558365,0.259168,0.397992,299.786,2.91714
331.513,-0.456314,366.631,270.645,-0.858,377.518,27.3223,194.184,1.23138,2.87882,429.741,0.0727503,0.263052,0.351261,0.477502,316.835,2.77601
182.238,-1.42775,401.759,385.58,-0.921387,561.861,28.018,484.373,2.61844,2.61418,989.242,0.0402137,0.61438,0.41456,0.756243,147.63,1.64143
140.265,-0.361357,149.523,187.519,-1.53819,456.904,13.8336,455.719,2.37535,1.1844,1298.15,0.221206,0.350866,0,0.244599,183.85,1.88516
160.238,0.221056,164.169,154.42,-1.20991,282.306,14.6565,81.0275,0.818587,3.28567,404.176,0.396363,0.764328,0.522778,0.555689,253.021,1.7539
220.082,0.896982,314.717,204.891,0.778861,271.777,28.8451,392.455,2.93523,3.01069,867.255,0.478858,0.753305,0.431998,0.490234,432.141,3.1531
292.121,-1.71215,835.66,583.271,-1.05695,944.228,83.2129,1087.4,1.13171,3.19062,1023.2,0,0.334546,0.278689,0.494518,1032.68,1.55419
149.759,0.884264,212.225,194.709,0.591192,231.49,28.4234,488.498,3.3631,2.30153,1059.21,0.337939,0.630776,0.72282,0.820327,478.553,3.10258
417.691,-1.6063,1082.86,224.116,0.064247,226.292,27.7961,264.784,1.2138,1.7849,913.428,0.0852891,0.440764,0.461256,0.499995,49.3688,0.259117
165.643,0.763746,216.349,364.239,-1.42647,806.167,81.124,265.126,1.15395,3.567,669.665,0.15527,0.331284,0.414943,0.489665,71.3939,0.933495
376.029,0.638633,455.353,361.623,-0.0147978,362.575,25.7083,246.772,1.03358,2.75762,421.743,0.0949632,0.282634,0.232247,0.650289,343.376,2.01909
120.591,0.744314,155.565,148.758,1.70912,424.482,10.8774,322.938,3.2116,2.69621,526.524,0.206506,0.328728,0.381062,0.512067,197.564,3.13433
375.495,-1.56725,939.129,263.954,-0.466289,296.94,47.1458,263.641,2.88621,1.11833,917.965,0.591832,0.613596,0.666496,0.866517,96.5452,0.65895
317.735,2.2314,1496.57,197.67,0.0997298,201.428,33.3131,96.9304,0.511873,3.77087,1839.13,0.251058,0.407819,0.350197,0.540169,170.829,1.64461
136.296,1.15909,238.573,286.128,-1.77748,871.282,39.1759,271.207,1.00238,4.26946,763.507,0.53511,0.707922,0.61417,0.809735,457.353,3.16675
147.867,-1.42142,324.151,407.905,-1.12147,697.748,85.7859,302.808,0.875159,2.90599,1442.69,0.218635,0.467226,0.283261,0.589712,346.623,3.24996
148.881,1.72288,430.204,143.875,-0.365057,154.474,16.7004,244.872,2.47305,2.51816,511.927,0.247815,0.499269,0.191203,0.416856,178.356,2.08196
222.074,-0.612853,265.1,177.454,1.43717,394.585,7.57242,157.699,1.39064,3.62924,227.704,0,0.143578,0.270002,0.433737,239.869,2.66227
178.349,-1.41494,388.728,279.048,-1.42369,613.807,32.1451,529.766,3.36377,2.87311,807.477,0.207534,0.427063,0.394507,0.46958,191.485,2.23362
182.85,-0.719899,232.313,128.958,1.14775,224.027,13.1144,206.499,1.35087,2.97747,348.935,0.18681,0.570097,0.377742,0.614203,294.322,2.39239
125.52,-0.291048,130.874,124.439,0.976081,188.875,10.628,121.551,1.39371,1.37703,151.512,0.337699,0.704503,0.218634,0.387624,193.741,2.51153
201.563,-1.55273,497.462,319.495,-1.08304,531.047,73.5888,451.327,2.55212,3.15846,740.909,0.315487,0.422548,0.215463,0.562208,136.693,1.5386
257.294,-1.80318,801.948,124.992,-0.643654,153.116,20.1106,95.8117,1.03438,1.16522,1367.18,0,0.20317,0.514138,0.721784,291.022,1.89716
125,-2.19836,570.072,132.16,0.778094,174.664,12.3587,1064.89,3.21889,4.21475,2776.13,0.152377,0.211243,0.325376,0.528382,500.911,0.929424
146.659,0.583398,172.333,146.317,0.759092,191.49,19.0833,356.8,2.88149,2.42438,356.539,0.207737,0.389917,0.306505,0.687144,131.552,1.6732
185.972,1.58215,471.526,118.765,-0.216425,122.207,12.5875,83.9558,0.737177,3.33369,315.033,0,0.160808,0.677238,0.686157,144.818,1.7873
157.69,0.71493,199.735,311.168,1.28672,607.033,29.3906,497.627,1.96781,2.59536,352.582,0.18998,0.470405,0.490467,0.681676,101.377,1.10038
177.947,-0.0381199,178.076,153.212,-0.113607,154.451,8.77239,97.7592,1.37659,0.304789,450.581,0,0.249014,0.531931,0.741777,171.191,2.40538
138.318,-0.688829,172.451,245.182,1.45038,551.865,18.229,1340.77,1.34184,3.57316,355.388,0.478749,0.489566,0.3588,0.718144,185.461,2.39664
134.249,-0.151029,135.783,262.888,0.210357,269.321,17.8893,361.049,0.611192,2.56748,2726.1,0.0334315,0.593724,0.301174,0.614205,773.837,2.70031
281.625,-0.760396,367.043,414.183,0.541271,477.814,37.3648,427.193,1.97366,3.07062,670.145,0.298216,0.351608,0.394278,0.442711,118.131,1.23668
127.402,0.949165,189.231,123.721,1.50315,292.09,11.2314,69.8712,0.954533,3.13858,58.2528,0.0464479,0.170478,0.0865252,0.106997,139.668,2.62103
361.187,0.444723,397.497,490.878,1.9099,1698.02,121.856,726.995,1.84645,3.2978,2164.67,0.0229787,0.451605,0.204573,0.40829,230.994,1.94903
